  Time_points  Z_W  !gamma_z2.dat
  8  74
  Time[ms]  Content
  -1.000000e-02     2.000000e-06
   0.000000e+00     2.000000e-06
   1.000000e+03     2.000000e-06
   1.500000e+03     2.000000e-06
   5.000000e+03     2.000000e-06
   1.500000e+04     3.000000e-05
   3.000000e+04     3.000000e-05
   3.000000e+07     3.000000e-05
