  Time_points  Z_W  !gamma_z2.dat
  7  74
  time  [mS],  gamma_z
  -1.000000e-02     2.000000e-06
   0.000000e+00     2.000000e-06
   1.000000e+03     2.000000e-06
   1.500000e+03     2.000000e-06
   1.200000e+04     2.000000e-06
   3.000000e+04     2.000000e-05
   3.000000e+07     2.000000e-05
