 !!!!!!!!!!!!
   2.00000000000000       0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   4.00000000000000        2.16213700000000        3.01349600000000        7.30919300000000        3.79061400000000       -1.91748600000000       -8.38446700000000       -27.3375100000000       -8.31339100000000       -9.06566600000000       -1.55746500000000       -2.76695400000000     
   167.454500000000       0.145874000000000        1.30037300000000        7.58122700000000        3.79061400000000       -3.40052800000000       -8.44437000000000       -27.3437500000000        16.3131500000000        13.1917400000000        8.35020000000000       -1.53789800000000     
   330.909100000000      -0.618850800000000       0.672868200000000        6.73440100000000        3.79045500000000       -3.77736300000000       -8.43746200000000       -27.3437500000000        8.50224000000000       -4.73266800000000      -0.920396800000000       -3.29382600000000     
   494.363600000000      -0.895664800000000       0.291880200000000        1.09689100000000        3.14755400000000       -3.75126900000000       -8.43627000000000       -27.3437500000000       -7.20727700000000       -18.5403200000000       -14.5226900000000       -4.57089500000000     
   657.818200000000        1.37121400000000       0.667628500000000      -0.362534300000000        1.02339200000000       -3.77328100000000       -8.43547200000000       -27.3437500000000       -16.9440400000000       -18.5403200000000       -14.5295200000000       -4.57118000000000     
   821.272700000000        3.20232500000000       0.747834700000000        2.39267800000000       -3.79061400000000       -3.79061400000000       -8.44350800000000       -27.3437500000000       -16.9417900000000       -18.5403200000000       -14.5295200000000       -4.57118000000000     
   984.727300000000        3.75604900000000        1.32099500000000       0.138882900000000       -3.79061400000000       -3.79061400000000       -8.43782800000000       -27.3437500000000       -16.9400500000000       -18.5403200000000       -14.5295200000000       -4.57118000000000     
   1148.18200000000        3.78602700000000       -2.10569800000000        6.57801600000000       -3.59028500000000       -3.79061400000000       -6.43823100000000       -27.3290400000000       -16.9381900000000       -18.5403200000000       -14.5295200000000       -4.57091000000000     
   1311.63600000000        3.78288600000000       -3.53216900000000       -1.39763800000000        1.29390400000000       0.248625700000000        2.61600400000000        17.5185400000000       -8.67595700000000       -12.1507600000000       -4.16448900000000      -0.206728300000000     
   1475.09100000000        1.96686700000000       3.084954000000000E-002   1.84102900000000        1.43223200000000       0.881262700000000        2.61281700000000       -10.2945500000000       -15.3024700000000       -16.8608900000000       -4.20059300000000        1.13116400000000     
   1638.54500000000      -5.407589000000000E-002  0.767667800000000        3.55850700000000        1.99564100000000      -0.155551900000000        6.20966000000000       -2.57813700000000       -15.0864200000000       -17.3419800000000       -6.78330500000000        2.37464400000000     
   1802.00000000000      -0.495186500000000      -0.698668300000000        3.08047900000000        1.92541500000000      -0.254508300000000        7.15839700000000       -2.45221400000000       -15.7013500000000       -16.4661200000000       -7.01443500000000        3.58805400000000     
   2002.00000000000        1.09915600000000      -9.504870000000001E-002   4.40542300000000      -0.340123900000000       0.974093600000000        7.15087400000000       -11.7203900000000       -16.4089400000000       -17.3631400000000       -7.81037100000000        3.66439000000000     
   2502.00000000000       0.678571100000000       -1.23277800000000        1.24501300000000       -1.66550700000000      -0.736527400000000        1.80017800000000       -8.79661000000000       -16.4911500000000       -17.0828700000000       -8.02289100000000      -0.852418500000000     
   3002.00000000000      -0.557396700000000       -2.33748000000000       -2.33653400000000       -1.62594200000000       -1.32491900000000      -0.883227800000000       -9.10808600000000       -13.8467600000000       -16.2582300000000       -7.06442500000000       -1.57848500000000     
   3502.00000000000       -1.20217500000000       -1.78250800000000       -3.47271000000000      -2.196887000000000E-002  -1.58728800000000       -2.86071300000000       -11.7881600000000       -9.57647600000000       -13.1110800000000       -9.17186500000000       -2.05303100000000     
   7500.00000000000      -0.732700000000000       -1.21280000000000       0.788800000000000       -2.36180000000000      -0.247900000000000       -3.17770000000000       -4.17230000000000       -5.64380000000000       -7.12950000000000       -7.82340000000000        3.89770000000000     
   12000.0000000000      -0.670700000000000       -1.49330000000000      -0.709600000000000       -1.34500000000000      -0.577300000000000       -1.51890000000000       -4.18400000000000       -6.10570000000000       -5.72160000000000       -2.08760000000000       -1.13960000000000     
   21938.0000000000       -1.48640000000000       -2.38840000000000       -2.97700000000000       -2.01400000000000       -1.26350000000000      -0.176400000000000       -4.04900000000000       -5.29660000000000       -5.84110000000000       -4.67970000000000       0.240300000000000     
   74978.0000000000       0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
   900000000.000000       0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
 
