          89
 i,ind_bound(i),xbound(i),ybound(i)
           1           1   784.070444870377       -11.7345498122110     
           2           1   784.487430747176      -7.067148718512241E-014
           3           1   784.273844431187        11.7490972359086     
           4           1   783.311457294218        23.4806427195954     
           5           1   781.736887498666        35.1837062777477     
           6           1   779.713555122084        46.8961310652159     
           7           1   777.088215793753        58.5908752543405     
           8           1   773.727940329238        70.2051979885937     
           9           1   769.738716559405        81.7635252032627     
          10           1   765.087327022080        93.2419633587509     
          11           1   759.807204397352        104.658362279972     
          12           1   753.849865563818        115.981568731274     
          13           1   747.169234734271        127.169234734270     
          14           1   739.746098316059        138.194364300526     
          15           1   731.573438411935        149.044664655122     
          16           1   722.636184595126        159.705020596330     
          17           1   712.904783263351        170.142407308150     
          18           1   702.344218391297        180.308687305058     
          19           1   690.922561070174        190.150744969655     
          20           1   678.611041245551        199.610875227984     
          21           1   665.382251836823        208.618844809153     
          22           1   651.211272800771        217.079170530862     
          23           1   636.082350637311        224.860643642217     
          24           1   620.000000000000        231.790334310650     
          25           1   603.003339108147        237.644371404505     
          26           1   585.187036533919        242.129479344764     
          27           1   566.732678550749        244.865924828439     
          28           1   547.946816557583        245.390607371186     
          29           1   529.288192624590        243.207767594735     
          30           1   511.348007433875        237.914677380039     
          31           1   494.744931170543        229.387531939908     
          32           1   479.958698710087        217.908518278110     
          33           1   467.203312658118        204.112478287201     
          34           1   456.430656653179        188.769085095419     
          35           1   447.431135211131        172.568864788870     
          36           1   439.941603253365        156.021488926755     
          37           1   433.711870566210        139.453546924004     
          38           1   428.531967813004        123.049032661792     
          39           1   424.235620811222        106.895438397541     
          40           1   420.695896173315        91.0191344470286     
          41           1   417.817520881290        75.4101658918251     
          42           1   415.530443529652        60.0376787790517     
          43           1   413.782854576633        44.8597941151256     
          44           1   412.534489376235        29.8290371802812     
          45           1   411.752530341928        14.8941529834933     
          46           1   411.413645116177       2.327658225778916E-013
          47           1   411.506936982397       -14.9117181672359     
          48           1   412.034836979491       -29.9008763494751     
          49           1   413.011856130935       -45.0275145608043     
          50           1   414.460648095590       -60.3517990605165     
          51           1   416.410246684613       -75.9350520297793     
          52           1   418.899782201707       -91.8393922135523     
          53           1   421.984968956931       -108.124387288252     
          54           1   425.745008389513       -124.840102728221     
          55           1   430.291604401229       -142.013926104257     
          56           1   435.780376848520       -159.627212131981     
          57           1   442.428665129686       -177.571334870314     
          58           1   450.535413765028       -195.572558066829     
          59           1   460.494880062099       -213.073895098104     
          60           1   472.765793853215       -229.100896705324     
          61           1   487.712323151486       -242.266791930482     
          62           1   505.275616640126       -251.211358485458     
          63           1   524.737473572852       -255.408717543216     
          64           1   544.995676063938       -255.441268890558     
          65           1   565.091950175933       -252.408231442708     
          66           1   584.443390869341       -247.301648549963     
          67           1   602.776896672006       -240.810450361898     
          68           1   619.999999999999       -233.366889852167     
          69           1   636.109070515593       -225.234236356645     
          70           1   651.139135819825       -216.577446807898     
          71           1   665.140382659476       -207.506990145042     
          72           1   678.166758794745       -198.097788154818     
          73           1   690.268807861890       -188.397964786518     
          74           1   701.490422384940       -178.439134832040     
          75           1   711.870724032782       -168.248669218380     
          76           1   721.448669867558       -157.857211611882     
          77           1   730.264745980583       -147.296456234342     
          78           1   738.351736089300       -136.585184508941     
          79           1   745.724120582502       -125.724120582504     
          80           1   752.387487787297       -114.714411174680     
          81           1   758.359467264811       -103.574599837569     
          82           1   763.692878170736       -92.3458054973373     
          83           1   768.438467278090       -81.0535353801514     
          84           1   772.544523522218       -69.6647496415877     
          85           1   776.065369949405       -58.2093734786190     
          86           1   778.849825683422       -46.6425172192961     
          87           1   781.065379483526       -35.0376286504798     
          88           1   782.859385963607       -23.4156446749182     
          89           1   784.070444870377       -11.7345498122110     
