ktime  !scr_data.dat
  76
   Time[s] Ip I_CSU3 I_CSU2 I_CS1 I_CSL2 I_CSL3 I_PF1 I_PF2 I_PF3 I_PF4 I_PF5 I_PF6
     0.000000e+00     1.000000e-03     1.107961e+01     1.107972e+01     1.108042e+01     1.108034e+01     1.108005e+01     5.715803e+00     6.290786e-01     1.034360e-02     1.551080e-01    -9.960567e-02     4.969850e+00
     5.000000e-02     1.000000e-03     1.099610e+01     1.102794e+01     1.095928e+01     1.108295e+01     1.081931e+01     5.570511e+00     6.011849e-01     3.475550e-03     1.461828e-01    -1.077962e-01     4.911730e+00
     1.000000e-01     1.000000e-03     1.092274e+01     1.099605e+01     1.085362e+01     1.110279e+01     1.056220e+01     5.425592e+00     5.662291e-01     3.201145e-04     1.399596e-01    -1.164258e-01     4.857315e+00
     1.500000e-01     1.000000e-03     1.084833e+01     1.096891e+01     1.075201e+01     1.112201e+01     1.031305e+01     5.287411e+00     5.329216e-01     2.866390e-03     1.383851e-01    -1.235810e-01     4.807214e+00
     2.000000e-01     1.000000e-03     1.077208e+01     1.094588e+01     1.065370e+01     1.114005e+01     1.007070e+01     5.154864e+00     5.006480e-01     1.085716e-02     1.412588e-01    -1.295461e-01     4.760516e+00
     2.500000e-01     1.000000e-03     1.069539e+01     1.092543e+01     1.055799e+01     1.115746e+01     9.833826e+00     5.027183e+00     4.692735e-01     2.141587e-02     1.462688e-01    -1.349175e-01     4.716050e+00
     3.000000e-01     1.000000e-03     1.061989e+01     1.090607e+01     1.046427e+01     1.117492e+01     9.601289e+00     4.903787e+00     4.388561e-01     3.163617e-02     1.511076e-01    -1.401797e-01     4.672856e+00
     3.500000e-01     1.000000e-03     1.054517e+01     1.088730e+01     1.037216e+01     1.119203e+01     9.372706e+00     4.784236e+00     4.092049e-01     4.155421e-02     1.558407e-01    -1.453701e-01     4.630697e+00
     4.000000e-01     1.000000e-03     1.047093e+01     1.086874e+01     1.028133e+01     1.120847e+01     9.147774e+00     4.668183e+00     3.801623e-01     5.117470e-02     1.604973e-01    -1.505355e-01     4.589391e+00
     4.500000e-01     1.000000e-03     1.039517e+01     1.084338e+01     1.018885e+01     1.121785e+01     8.929803e+00     4.555535e+00     3.517133e-01     5.982035e-02     1.642532e-01    -1.560792e-01     4.548659e+00
     5.000000e-01     1.000000e-03     1.031598e+01     1.080430e+01     1.009197e+01     1.121371e+01     8.722325e+00     4.446298e+00     3.239025e-01     6.680256e-02     1.662648e-01    -1.623776e-01     4.508272e+00
     5.500000e-01     1.000000e-03     1.023340e+01     1.075191e+01     9.990923e+00     1.119638e+01     8.525005e+00     4.340329e+00     2.966849e-01     7.216417e-02     1.665986e-01    -1.694069e-01     4.468196e+00
     6.000000e-01     1.000000e-03     1.014748e+01     1.068655e+01     9.885888e+00     1.116618e+01     8.337538e+00     4.237515e+00     2.700331e-01     7.593567e-02     1.653029e-01    -1.771507e-01     4.428416e+00
     6.500000e-01     1.000000e-03     1.006349e+01     1.060803e+01     9.782433e+00     1.112275e+01     8.159415e+00     4.137468e+00     2.439419e-01     7.809302e-02     1.621422e-01    -1.854556e-01     4.388791e+00
     7.000000e-01     1.000000e-03     9.986896e+00     1.051594e+01     9.686056e+00     1.106565e+01     7.990131e+00     4.039767e+00     2.184149e-01     7.861129e-02     1.568627e-01    -1.941554e-01     4.349187e+00
